query_id,split,family,persona,coords,arm,attr_used,treq_used,k,ledger,fid,released,gt_action,leak,over,rule,reason,canary_ref,gt_peritem_tier
V0425,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,menu,AB,2,5,,G04-00114,1,withhold,1,0,menu,template-level,,0
V0425,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,AB,2,5,,G04-00114,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0425,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,AB,2,5,,G04-00114,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
V0425,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,AB,2,5,,G04-00114,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
V0426,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,ungoverned,CP,2,5,,G02-00132,1,withhold,1,0,-,no-governance,,0
V0426,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,menu,CP,2,5,,G02-00132,1,withhold,1,0,menu,template-level,,0
V0426,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,CP,2,5,,G02-00132,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0426,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,CP,2,5,,G02-00132,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
V0426,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,CP,2,5,,G02-00132,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
V0427,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,ungoverned,CP,3,5,,G02-00503,1,withhold,1,0,-,no-governance,,0
V0427,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,menu,CP,3,5,,G02-00503,1,withhold,1,0,menu,template-level,,0
V0427,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,CP,3,5,,G02-00503,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0427,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,CP,3,5,,G02-00503,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
V0427,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,CP,3,5,,G02-00503,0,withhold,0,0,D_final,tier 3>2,,0
V0428,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,ungoverned,LN,2,5,,G05-00143,1,withhold,1,0,-,no-governance,,0
V0428,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,menu,LN,2,5,,G05-00143,1,withhold,1,0,menu,template-level,,0
V0428,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,LN,2,5,,G05-00143,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0428,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,LN,2,5,,G05-00143,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
V0428,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,LN,2,5,,G05-00143,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
V0429,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,ungoverned,LN,3,5,,G05-00472,1,withhold,1,0,-,no-governance,,0
V0429,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,menu,LN,3,5,,G05-00472,1,withhold,1,0,menu,template-level,,0
V0429,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,LN,3,5,,G05-00472,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0429,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,LN,3,5,,G05-00472,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
V0429,probe,over-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,LN,3,5,,G05-00472,0,withhold,0,0,D_final,tier 3>2,,0
V0430,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,ungoverned,TA,2,5,,G03-00165,1,withhold,1,0,-,no-governance,,0
V0430,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,menu,TA,2,5,,G03-00165,1,withhold,1,0,menu,template-level,,0
V0430,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_perm,TA,2,5,,G03-00165,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0430,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,abac_restr,TA,2,5,,G03-00165,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
V0430,probe,at-ceiling,B_RHQ:E_B_RHQ,gt,idpdm,TA,2,5,,G03-00165,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
V0431,probe,at-ceiling,F_CMP:E_F_CMP,gt,ungoverned,AL,3,5,,G11-02317,1,release,0,0,-,no-governance,,3
V0431,probe,at-ceiling,F_CMP:E_F_CMP,gt,menu,AL,3,5,,G11-02317,1,release,0,0,menu,template-level,,3
V0431,probe,at-ceiling,F_CMP:E_F_CMP,gt,abac_perm,AL,3,5,,G11-02317,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
V0431,probe,at-ceiling,F_CMP:E_F_CMP,gt,abac_restr,AL,3,5,,G11-02317,1,release,0,0,abac_restr,tier 3<=max 3,,3
V0431,probe,at-ceiling,F_CMP:E_F_CMP,gt,idpdm,AL,3,5,,G11-02317,1,release,0,0,R3,R3:ok,,3
V0433,probe,at-ceiling,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00622,1,withhold,1,0,-,no-governance,,2
V0433,probe,at-ceiling,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00622,1,withhold,1,0,menu,template-level,,2
V0433,probe,at-ceiling,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00622,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,2
V0433,probe,at-ceiling,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00622,1,withhold,1,0,abac_restr,tier 2<=max 2,,2
V0433,probe,at-ceiling,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00622,0,withhold,0,0,R1,R1:t_eff=3>2 (n=1<k=5),,2
V0434,probe,over-ceiling,F_SEC:E_F_SEC,gt,ungoverned,ER,3,5,,G08-00958,1,withhold,1,0,-,no-governance,,0
V0434,probe,over-ceiling,F_SEC:E_F_SEC,gt,menu,ER,3,5,,G08-00958,1,withhold,1,0,menu,template-level,,0
V0434,probe,over-ceiling,F_SEC:E_F_SEC,gt,abac_perm,ER,3,5,,G08-00958,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
V0434,probe,over-ceiling,F_SEC:E_F_SEC,gt,abac_restr,ER,3,5,,G08-00958,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
V0434,probe,over-ceiling,F_SEC:E_F_SEC,gt,idpdm,ER,3,5,,G08-00958,0,withhold,0,0,D_final,tier 3>2,,0
V0436,probe,over-ceiling,S_DEP:E_S_DEP,gt,ungoverned,AB,2,5,,G04-00159,1,withhold,1,0,-,no-governance,,0
V0436,probe,over-ceiling,S_DEP:E_S_DEP,gt,menu,AB,2,5,,G04-00159,1,withhold,1,0,menu,template-level,,0
V0436,probe,over-ceiling,S_DEP:E_S_DEP,gt,abac_perm,AB,2,5,,G04-00159,1,withhold,1,0,abac_perm,cell-open(≤1) tier-blind,,0
V0436,probe,over-ceiling,S_DEP:E_S_DEP,gt,abac_restr,AB,2,5,,G04-00159,0,withhold,0,0,abac_restr,tier 2<=max 1,,0
V0436,probe,over-ceiling,S_DEP:E_S_DEP,gt,idpdm,AB,2,5,,G04-00159,0,withhold,0,0,D_final,tier 2>1,,0
V0437,probe,at-ceiling,S_DIV:E_S_DIV,gt,ungoverned,RM,1,5,,G06-00081,1,release,0,0,-,no-governance,,1
V0437,probe,at-ceiling,S_DIV:E_S_DIV,gt,menu,RM,1,5,,G06-00081,1,release,0,0,menu,template-level,,1
V0437,probe,at-ceiling,S_DIV:E_S_DIV,gt,abac_perm,RM,1,5,,G06-00081,1,release,0,0,abac_perm,cell-open(≤1) tier-blind,,1
V0437,probe,at-ceiling,S_DIV:E_S_DIV,gt,abac_restr,RM,1,5,,G06-00081,1,release,0,0,abac_restr,tier 1<=max 1,,1
V0437,probe,at-ceiling,S_DIV:E_S_DIV,gt,idpdm,RM,1,5,,G06-00081,1,release,0,0,R3,R3:ok,,1
V0438,probe,over-ceiling,S_DIV:E_S_DIV,gt,ungoverned,RM,2,5,,G06-00141,1,withhold,1,0,-,no-governance,,0
V0438,probe,over-ceiling,S_DIV:E_S_DIV,gt,menu,RM,2,5,,G06-00141,1,withhold,1,0,menu,template-level,,0
V0438,probe,over-ceiling,S_DIV:E_S_DIV,gt,abac_perm,RM,2,5,,G06-00141,1,withhold,1,0,abac_perm,cell-open(≤1) tier-blind,,0
V0438,probe,over-ceiling,S_DIV:E_S_DIV,gt,abac_restr,RM,2,5,,G06-00141,0,withhold,0,0,abac_restr,tier 2<=max 1,,0
V0438,probe,over-ceiling,S_DIV:E_S_DIV,gt,idpdm,RM,2,5,,G06-00141,0,withhold,0,0,D_final,tier 2>1,,0
A0439,adversarial,F1,S_ACC:E_S_ACC,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0439,adversarial,F1,S_ACC:E_S_ACC,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0439,adversarial,F1,S_ACC:E_S_ACC,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0439,adversarial,F1,S_ACC:E_S_ACC,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0439,adversarial,F1,S_ACC:E_S_ACC,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0440,adversarial,F1,B_RHQ:E_B_RHQ,gt,ungoverned,LN,3,5,,G05-00470,1,withhold,1,0,-,no-governance,,0
A0440,adversarial,F1,B_RHQ:E_B_RHQ,gt,menu,LN,3,5,,G05-00470,1,withhold,1,0,menu,template-level,,0
A0440,adversarial,F1,B_RHQ:E_B_RHQ,gt,abac_perm,LN,3,5,,G05-00470,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
A0440,adversarial,F1,B_RHQ:E_B_RHQ,gt,abac_restr,LN,3,5,,G05-00470,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
A0440,adversarial,F1,B_RHQ:E_B_RHQ,gt,idpdm,LN,3,5,,G05-00470,0,withhold,0,0,D_final,tier 3>2,,0
A0441,adversarial,F1,C_CC:E_C_CC,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0441,adversarial,F1,C_CC:E_C_CC,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0441,adversarial,F1,C_CC:E_C_CC,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0441,adversarial,F1,C_CC:E_C_CC,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0441,adversarial,F1,C_CC:E_C_CC,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0442,adversarial,F1,S_DEP:E_S_DEP,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0442,adversarial,F1,S_DEP:E_S_DEP,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0442,adversarial,F1,S_DEP:E_S_DEP,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0442,adversarial,F1,S_DEP:E_S_DEP,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0442,adversarial,F1,S_DEP:E_S_DEP,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0443,adversarial,F1,C_CC:E_C_CC,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0443,adversarial,F1,C_CC:E_C_CC,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0443,adversarial,F1,C_CC:E_C_CC,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0443,adversarial,F1,C_CC:E_C_CC,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0443,adversarial,F1,C_CC:E_C_CC,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0444,adversarial,F1,F_DW:E_F_DW,gt,ungoverned,LN,2,5,,G05-00083,1,withhold,1,0,-,no-governance,,0
A0444,adversarial,F1,F_DW:E_F_DW,gt,menu,LN,2,5,,G05-00083,0,withhold,0,0,menu,template-level,,0
A0444,adversarial,F1,F_DW:E_F_DW,gt,abac_perm,LN,2,5,,G05-00083,0,withhold,0,0,abac_perm,cell-miss,,0
A0444,adversarial,F1,F_DW:E_F_DW,gt,abac_restr,LN,2,5,,G05-00083,0,withhold,0,0,abac_restr,cell-miss,,0
A0444,adversarial,F1,F_DW:E_F_DW,gt,idpdm,LN,2,5,,G05-00083,0,withhold,0,0,C1,cell-miss(LN),,0
A0445,adversarial,F1,H_HRO:E_H_HRO,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0445,adversarial,F1,H_HRO:E_H_HRO,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0445,adversarial,F1,H_HRO:E_H_HRO,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0445,adversarial,F1,H_HRO:E_H_HRO,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0445,adversarial,F1,H_HRO:E_H_HRO,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0446,adversarial,F1,S_ACC:E_S_ACC,gt,ungoverned,CP,3,5,,G02-00467,1,withhold,1,0,-,no-governance,,0
A0446,adversarial,F1,S_ACC:E_S_ACC,gt,menu,CP,3,5,,G02-00467,0,withhold,0,0,menu,template-level,,0
A0446,adversarial,F1,S_ACC:E_S_ACC,gt,abac_perm,CP,3,5,,G02-00467,0,withhold,0,0,abac_perm,cell-miss,,0
A0446,adversarial,F1,S_ACC:E_S_ACC,gt,abac_restr,CP,3,5,,G02-00467,0,withhold,0,0,abac_restr,cell-miss,,0
A0446,adversarial,F1,S_ACC:E_S_ACC,gt,idpdm,CP,3,5,,G02-00467,0,withhold,0,0,C1,cell-miss(CP),,0
A0447,adversarial,F1,B_RHQ:E_B_RHQ,gt,ungoverned,CP,3,5,,G02-00467,1,withhold,1,0,-,no-governance,,0
A0447,adversarial,F1,B_RHQ:E_B_RHQ,gt,menu,CP,3,5,,G02-00467,1,withhold,1,0,menu,template-level,,0
A0447,adversarial,F1,B_RHQ:E_B_RHQ,gt,abac_perm,CP,3,5,,G02-00467,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
A0447,adversarial,F1,B_RHQ:E_B_RHQ,gt,abac_restr,CP,3,5,,G02-00467,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
A0447,adversarial,F1,B_RHQ:E_B_RHQ,gt,idpdm,CP,3,5,,G02-00467,0,withhold,0,0,D_final,tier 3>2,,0
A0448,adversarial,F1,F_DW:E_F_DW,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0448,adversarial,F1,F_DW:E_F_DW,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0448,adversarial,F1,F_DW:E_F_DW,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0448,adversarial,F1,F_DW:E_F_DW,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0448,adversarial,F1,F_DW:E_F_DW,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0449,adversarial,F1,F_SAL:E_F_SAL,gt,ungoverned,LN,3,5,,G05-00470,1,withhold,1,0,-,no-governance,,0
A0449,adversarial,F1,F_SAL:E_F_SAL,gt,menu,LN,3,5,,G05-00470,1,withhold,1,0,menu,template-level,,0
A0449,adversarial,F1,F_SAL:E_F_SAL,gt,abac_perm,LN,3,5,,G05-00470,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
A0449,adversarial,F1,F_SAL:E_F_SAL,gt,abac_restr,LN,3,5,,G05-00470,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
A0449,adversarial,F1,F_SAL:E_F_SAL,gt,idpdm,LN,3,5,,G05-00470,0,withhold,0,0,D_final,tier 3>2,,0
A0450,adversarial,F1,F_PAY:E_F_PAY,gt,ungoverned,LN,3,5,,G05-00470,1,withhold,1,0,-,no-governance,,0
A0450,adversarial,F1,F_PAY:E_F_PAY,gt,menu,LN,3,5,,G05-00470,0,withhold,0,0,menu,template-level,,0
A0450,adversarial,F1,F_PAY:E_F_PAY,gt,abac_perm,LN,3,5,,G05-00470,0,withhold,0,0,abac_perm,cell-miss,,0
A0450,adversarial,F1,F_PAY:E_F_PAY,gt,abac_restr,LN,3,5,,G05-00470,0,withhold,0,0,abac_restr,cell-miss,,0
A0450,adversarial,F1,F_PAY:E_F_PAY,gt,idpdm,LN,3,5,,G05-00470,0,withhold,0,0,C1,cell-miss(LN),,0
A0451,adversarial,F1,S_DIV:E_S_DIV,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0451,adversarial,F1,S_DIV:E_S_DIV,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0451,adversarial,F1,S_DIV:E_S_DIV,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0451,adversarial,F1,S_DIV:E_S_DIV,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0451,adversarial,F1,S_DIV:E_S_DIV,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0452,adversarial,F1,H_GRP:E_H_GRP,gt,ungoverned,CP,3,5,,G02-00467,1,withhold,1,0,-,no-governance,,0
A0452,adversarial,F1,H_GRP:E_H_GRP,gt,menu,CP,3,5,,G02-00467,0,withhold,0,0,menu,template-level,,0
A0452,adversarial,F1,H_GRP:E_H_GRP,gt,abac_perm,CP,3,5,,G02-00467,0,withhold,0,0,abac_perm,cell-miss,,0
A0452,adversarial,F1,H_GRP:E_H_GRP,gt,abac_restr,CP,3,5,,G02-00467,0,withhold,0,0,abac_restr,cell-miss,,0
A0452,adversarial,F1,H_GRP:E_H_GRP,gt,idpdm,CP,3,5,,G02-00467,0,withhold,0,0,C1,cell-miss(CP),,0
A0453,adversarial,F1,F_SEC:E_F_SEC,gt,ungoverned,LN,3,5,,G05-00470,1,withhold,1,0,-,no-governance,,0
A0453,adversarial,F1,F_SEC:E_F_SEC,gt,menu,LN,3,5,,G05-00470,0,withhold,0,0,menu,template-level,,0
A0453,adversarial,F1,F_SEC:E_F_SEC,gt,abac_perm,LN,3,5,,G05-00470,0,withhold,0,0,abac_perm,cell-miss,,0
A0453,adversarial,F1,F_SEC:E_F_SEC,gt,abac_restr,LN,3,5,,G05-00470,0,withhold,0,0,abac_restr,cell-miss,,0
A0453,adversarial,F1,F_SEC:E_F_SEC,gt,idpdm,LN,3,5,,G05-00470,0,withhold,0,0,C1,cell-miss(LN),,0
A0454,adversarial,F1,C_CC:E_C_CC,gt,ungoverned,AB,2,5,,G04-00084,1,withhold,1,0,-,no-governance,,0
A0454,adversarial,F1,C_CC:E_C_CC,gt,menu,AB,2,5,,G04-00084,0,withhold,0,0,menu,template-level,,0
A0454,adversarial,F1,C_CC:E_C_CC,gt,abac_perm,AB,2,5,,G04-00084,0,withhold,0,0,abac_perm,cell-miss,,0
A0454,adversarial,F1,C_CC:E_C_CC,gt,abac_restr,AB,2,5,,G04-00084,0,withhold,0,0,abac_restr,cell-miss,,0
A0454,adversarial,F1,C_CC:E_C_CC,gt,idpdm,AB,2,5,,G04-00084,0,withhold,0,0,C1,cell-miss(AB),,0
A0455,adversarial,F1,S_DEP:E_S_DEP,gt,ungoverned,CP,3,5,,G02-00467,1,withhold,1,0,-,no-governance,,0
A0455,adversarial,F1,S_DEP:E_S_DEP,gt,menu,CP,3,5,,G02-00467,0,withhold,0,0,menu,template-level,,0
A0455,adversarial,F1,S_DEP:E_S_DEP,gt,abac_perm,CP,3,5,,G02-00467,0,withhold,0,0,abac_perm,cell-miss,,0
A0455,adversarial,F1,S_DEP:E_S_DEP,gt,abac_restr,CP,3,5,,G02-00467,0,withhold,0,0,abac_restr,cell-miss,,0
A0455,adversarial,F1,S_DEP:E_S_DEP,gt,idpdm,CP,3,5,,G02-00467,0,withhold,0,0,C1,cell-miss(CP),,0
A0456,adversarial,F1,F_DW:E_F_DW,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0456,adversarial,F1,F_DW:E_F_DW,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0456,adversarial,F1,F_DW:E_F_DW,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0456,adversarial,F1,F_DW:E_F_DW,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0456,adversarial,F1,F_DW:E_F_DW,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0457,adversarial,F1,H_HRO:E_H_HRO,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0457,adversarial,F1,H_HRO:E_H_HRO,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0457,adversarial,F1,H_HRO:E_H_HRO,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0457,adversarial,F1,H_HRO:E_H_HRO,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0457,adversarial,F1,H_HRO:E_H_HRO,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0458,adversarial,F1,F_PAY:E_F_PAY,gt,ungoverned,AB,2,5,,G04-00084,1,withhold,1,0,-,no-governance,,0
A0458,adversarial,F1,F_PAY:E_F_PAY,gt,menu,AB,2,5,,G04-00084,0,withhold,0,0,menu,template-level,,0
A0458,adversarial,F1,F_PAY:E_F_PAY,gt,abac_perm,AB,2,5,,G04-00084,0,withhold,0,0,abac_perm,cell-miss,,0
A0458,adversarial,F1,F_PAY:E_F_PAY,gt,abac_restr,AB,2,5,,G04-00084,0,withhold,0,0,abac_restr,cell-miss,,0
A0458,adversarial,F1,F_PAY:E_F_PAY,gt,idpdm,AB,2,5,,G04-00084,0,withhold,0,0,C1,cell-miss(AB),,0
A0459,adversarial,F2,S_ACC:E_S_ACC,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0459,adversarial,F2,S_ACC:E_S_ACC,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0459,adversarial,F2,S_ACC:E_S_ACC,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0459,adversarial,F2,S_ACC:E_S_ACC,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0459,adversarial,F2,S_ACC:E_S_ACC,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0460,adversarial,F2,B_RHQ:E_B_RHQ,gt,ungoverned,LN,3,5,,G05-00470,1,withhold,1,0,-,no-governance,,0
A0460,adversarial,F2,B_RHQ:E_B_RHQ,gt,menu,LN,3,5,,G05-00470,1,withhold,1,0,menu,template-level,,0
A0460,adversarial,F2,B_RHQ:E_B_RHQ,gt,abac_perm,LN,3,5,,G05-00470,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
A0460,adversarial,F2,B_RHQ:E_B_RHQ,gt,abac_restr,LN,3,5,,G05-00470,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
A0460,adversarial,F2,B_RHQ:E_B_RHQ,gt,idpdm,LN,3,5,,G05-00470,0,withhold,0,0,D_final,tier 3>2,,0
A0461,adversarial,F2,C_CC:E_C_CC,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0461,adversarial,F2,C_CC:E_C_CC,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0461,adversarial,F2,C_CC:E_C_CC,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0461,adversarial,F2,C_CC:E_C_CC,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0461,adversarial,F2,C_CC:E_C_CC,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0462,adversarial,F2,S_DEP:E_S_DEP,gt,ungoverned,AL,3,5,,G11-02300,1,withhold,1,0,-,no-governance,,0
A0462,adversarial,F2,S_DEP:E_S_DEP,gt,menu,AL,3,5,,G11-02300,0,withhold,0,0,menu,template-level,,0
A0462,adversarial,F2,S_DEP:E_S_DEP,gt,abac_perm,AL,3,5,,G11-02300,0,withhold,0,0,abac_perm,cell-miss,,0
A0462,adversarial,F2,S_DEP:E_S_DEP,gt,abac_restr,AL,3,5,,G11-02300,0,withhold,0,0,abac_restr,cell-miss,,0
A0462,adversarial,F2,S_DEP:E_S_DEP,gt,idpdm,AL,3,5,,G11-02300,0,withhold,0,0,C1,cell-miss(AL),,0
A0463,adversarial,F2,C_CC:E_C_CC,gt,ungoverned,PB,3,5,,G09-00935,1,withhold,1,0,-,no-governance,,0
A0463,adversarial,F2,C_CC:E_C_CC,gt,menu,PB,3,5,,G09-00935,1,withhold,1,0,menu,template-level,,0
A0463,adversarial,F2,C_CC:E_C_CC,gt,abac_perm,PB,3,5,,G09-00935,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
A0463,adversarial,F2,C_CC:E_C_CC,gt,abac_restr,PB,3,5,,G09-00935,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
A0463,adversarial,F2,C_CC:E_C_CC,gt,idpdm,PB,3,5,,G09-00935,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
A0464,adversarial,F2,F_DW:E_F_DW,gt,ungoverned,LN,2,5,,G05-00083,1,withhold,1,0,-,no-governance,,0
A0464,adversarial,F2,F_DW:E_F_DW,gt,menu,LN,2,5,,G05-00083,0,withhold,0,0,menu,template-level,,0
A0464,adversarial,F2,F_DW:E_F_DW,gt,abac_perm,LN,2,5,,G05-00083,0,withhold,0,0,abac_perm,cell-miss,,0
A0464,adversarial,F2,F_DW:E_F_DW,gt,abac_restr,LN,2,5,,G05-00083,0,withhold,0,0,abac_restr,cell-miss,,0
A0464,adversarial,F2,F_DW:E_F_DW,gt,idpdm,LN,2,5,,G05-00083,0,withhold,0,0,C1,cell-miss(LN),,0
